fire_num,feature_cd,fire_link,fire_stat,fire_sz_ha,fire_year,load_date,objectid,source,track_date,versn_num,longitude,latitude,coordinate
G92940,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G92940,Being Held,71002.7,2023,2023-09-28,2193921,Derived from satellite imagery,2023-09-28,2023092801,-121.7,59.314,"[-121.7, 59.314]"
G51491,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G51491,Out,1.5,2023,2023-07-12,2193776,Non-corrected ground GPS,2023-07-12,2023071201,-124.157,54.673,"[-124.157, 54.673]"
G91933,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G91933,Being Held,5770.4,2023,2023-07-24,2193914,Derived from satellite imagery,2023-07-24,2023072401,-119.992,59.46,"[-119.992, 59.46]"
G32320,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G32320,Out,93.1,2023,2023-08-28,2193742,Hand sketch of any type,2023-08-28,2023082801,-119.476,52.425,"[-119.476, 52.425]"
N52368,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N52368,Out,7.7,2023,2023-08-04,2194077,Non-corrected airborne GPS,2023-08-02,2023080201,-117.77,50.054,"[-117.77, 50.054]"
C30440,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C30440,Out,14.3,2023,2023-06-02,2193657,Non-corrected airborne GPS,2023-06-02,2023060201,-121.042,52.633,"[-121.042, 52.633]"
N12363,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N12363,Out,9.7,2023,2023-08-04,2194038,Non-corrected airborne GPS,2023-08-04,2023080402,-114.814,49.322,"[-114.814, 49.322]"
N60465,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N60465,Out,3.3,2023,2023-06-07,2194089,Non-corrected ground GPS,2023-05-21,2023052101,-118.921,49.318,"[-118.921, 49.318]"
G11618,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G11618,Out,38.0,2023,2023-07-21,2193725,Non-corrected airborne GPS,2023-07-20,2023072001,-123.167,53.371,"[-123.167, 53.371]"
V10618,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V10618,Out,70.2,2023,2023-06-17,2194197,Non-corrected ground GPS,2023-06-15,2023061501,-122.028,49.352,"[-122.028, 49.352]"
V80574,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V80574,Out,1.2,2023,2023-09-16,2194240,Non-corrected ground GPS,2023-06-02,2023060201,-125.357,50.461,"[-125.357, 50.461]"
R31585,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R31585,Out,520.2,2023,2023-09-17,2194162,Non-corrected airborne GPS,2023-09-16,2023091601,-126.749,55.072,"[-126.749, 55.072]"
R51336,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R51336,Under Control,84.0,2023,2023-07-20,2194174,Non-corrected airborne GPS,2023-07-19,2023071901,-128.726,55.147,"[-128.726, 55.147]"
C52978,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C52978,Under Control,16668.1,2023,2023-09-18,2193706,Non-corrected airborne GPS,2023-09-18,2023091801,-124.984,51.64,"[-124.984, 51.64]"
K52318,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K52318,Out,13756.8,2023,2023-08-07,2193993,Non-corrected airborne GPS,2023-08-07,2023080701,-119.504,48.971,"[-119.504, 48.971]"
V52831,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V52831,Out,251.1,2023,2023-09-03,2194224,Non-corrected airborne GPS,2023-09-02,2023090201,-125.14,51.038,"[-125.14, 51.038]"
G60666,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G60666,Being Held,176539.1,2023,2023-09-18,2193795,Non-corrected airborne GPS,2023-09-18,2023091801,-125.07,55.989,"[-125.07, 55.989]"
R51712,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R51712,Under Control,554.0,2023,2023-07-16,2194183,Hand sketch of any type,2023-07-14,2023071401,-127.521,53.102,"[-127.521, 53.102]"
K21628,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K21628,Out,0.6,2023,2023-07-14,2193946,Non-corrected ground GPS,2023-07-13,2023071301,-120.044,50.879,"[-120.044, 50.879]"
G80117,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G80117,Out,89.9,2023,2023-06-20,2193854,Hand sketch of any type,2023-06-20,2023062001,-122.011,56.509,"[-122.011, 56.509]"
G61718,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G61718,Out,5.6,2023,2023-08-30,2193811,Non-corrected airborne GPS,2023-08-30,2023083001,-126.392,56.832,"[-126.392, 56.832]"
G32441,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G32441,Out,213.8,2023,2023-08-09,2193743,Non-corrected airborne GPS,2023-08-08,2023080801,-119.369,52.283,"[-119.369, 52.283]"
G80121,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G80121,Out,1.3,2023,2023-10-27,2193856,Hand sketch of any type,2023-10-27,2023102701,-120.911,56.349,"[-120.911, 56.349]"
N52764,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N52764,Out,10.4,2023,2023-08-21,2194084,Non-corrected ground GPS,2023-08-21,2023082101,-117.682,49.431,"[-117.682, 49.431]"
G62952,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G62952,Being Held,205.1,2023,2023-09-03,2193815,Derived from satellite imagery,2023-09-03,2023090301,-123.538,55.576,"[-123.538, 55.576]"
G51564,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G51564,Under Control,6143.2,2023,2023-09-25,2193778,Processed IR image,2023-09-25,2023092501,-124.91,54.539,"[-124.91, 54.539]"
G41307,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G41307,Being Held,44642.7,2023,2023-09-18,2193751,Digitized other,2023-09-17,2023091702,-124.106,53.576,"[-124.106, 53.576]"
R12656,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R12656,Out,1.1,2023,2023-11-21,2194129,Hand sketch of any type,2023-11-20,2023112001,-125.764,54.057,"[-125.764, 54.057]"
R10108,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R10108,Out,1.9,2023,2023-06-22,2194107,Hand sketch of any type,2023-06-22,2023062201,-125.654,54.228,"[-125.654, 54.228]"
G60955,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G60955,Out,9.8,2023,2023-08-10,2193803,Non-corrected airborne GPS,2023-07-19,2023071901,-123.372,55.573,"[-123.372, 55.573]"
G92093,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G92093,Out,0.3,2023,2023-08-18,2193916,Non-corrected ground GPS,2023-08-15,2023081501,-122.567,59.153,"[-122.567, 59.153]"
K60127,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K60127,Out,38.9,2023,2023-05-01,2194000,Non-corrected ground GPS,2023-04-30,2023043001,-120.841,50.148,"[-120.841, 50.148]"
G41466,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G41466,Under Control,261.8,2023,2023-09-08,2193754,Processed IR image,2023-09-08,2023090801,-123.776,53.668,"[-123.776, 53.668]"
K72771,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K72771,Out,131.6,2023,2023-09-09,2194026,Non-corrected ground GPS,2023-09-09,2023090901,-121.603,50.415,"[-121.603, 50.415]"
G40324,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G40324,Out,142.7,2023,2023-05-21,2193745,Hand sketch of any type,2023-05-20,2023052001,-124.51,53.951,"[-124.51, 53.951]"
G91722,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G91722,Being Held,41.1,2023,2023-07-18,2193912,Corrected airborne GPS,2023-07-16,2023071601,-123.735,59.436,"[-123.735, 59.436]"
G93120,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G93120,Being Held,811.6,2023,2023-11-27,2193925,Hand sketch of any type,2023-11-16,2023111601,-127.682,58.756,"[-127.682, 58.756]"
N42213,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N42213,Out,64.8,2023,2023-09-22,2194061,Non-corrected airborne GPS,2023-09-21,2023092101,-117.941,51.859,"[-117.941, 51.859]"
C11243,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C11243,Out,1297.6,2023,2023-07-23,2193629,Non-corrected ground GPS,2023-07-23,2023072301,-123.395,53.034,"[-123.395, 53.034]"
R51711,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R51711,Being Held,483.7,2023,2023-07-16,2194182,Hand sketch of any type,2023-07-14,2023071401,-127.597,53.116,"[-127.597, 53.116]"
R30209,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R30209,Out,1.4,2023,2023-05-05,2194153,Corrected ground GPS,2023-05-04,2023050401,-127.19,54.801,"[-127.19, 54.801]"
G11360,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G11360,Out,2.7,2023,2023-07-13,2193719,Non-corrected ground GPS,2023-07-10,2023071001,-122.573,53.517,"[-122.573, 53.517]"
G92498,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G92498,Being Held,275174.6,2023,2023-09-28,2193917,Derived from satellite imagery,2023-09-28,2023092801,-120.444,59.067,"[-120.444, 59.067]"
K61322,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K61322,Out,10.0,2023,2023-07-09,2194002,Non-corrected airborne GPS,2023-07-09,2023070901,-120.632,49.835,"[-120.632, 49.835]"
K20103,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K20103,Out,2.3,2023,2023-05-01,2193935,Non-corrected ground GPS,2023-04-27,2023042701,-119.964,50.869,"[-119.964, 50.869]"
C50903,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C50903,Out,3.7,2023,2023-10-13,2193695,Non-corrected ground GPS,2023-06-26,2023062601,-124.836,52.41,"[-124.836, 52.41]"
G60301,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G60301,Out,3.2,2023,2023-05-18,2193788,Non-corrected ground GPS,2023-05-17,2023051701,-123.729,54.994,"[-123.729, 54.994]"
G80864,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G80864,Out,5.4,2023,2023-06-29,2193872,Non-corrected ground GPS,2023-06-25,2023062501,-121.897,56.756,"[-121.897, 56.756]"
V30293,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V30293,Out,18.5,2023,2023-05-14,2194207,Non-corrected airborne GPS,2023-05-14,2023051401,-123.327,50.061,"[-123.327, 50.061]"
K21379,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K21379,Out,2407.1,2023,2023-10-30,2193941,Digitized other,2023-10-27,2023102701,-119.977,52.111,"[-119.977, 52.111]"
G30612,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G30612,Out,277.2,2023,2023-06-23,2193740,Non-corrected airborne GPS,2023-06-22,2023062201,-119.318,52.373,"[-119.318, 52.373]"
N52138,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N52138,Out,372.0,2023,2023-08-21,2194073,Derived from satellite imagery,2023-08-20,2023082001,-117.283,50.637,"[-117.283, 50.637]"
V53027,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V53027,Out,415.5,2023,2023-09-18,2194225,Non-corrected airborne GPS,2023-09-18,2023091801,-123.551,49.711,"[-123.551, 49.711]"
G41949,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G41949,Out,21.5,2023,2023-07-23,2193764,Non-corrected airborne GPS,2023-07-22,2023072201,-123.729,53.645,"[-123.729, 53.645]"
V83039,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V83039,Out,1.2,2023,2023-09-18,2194253,Non-corrected airborne GPS,2023-09-13,2023091301,-126.113,50.611,"[-126.113, 50.611]"
R41732,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R41732,Out,2.4,2023,2023-09-17,2194167,Non-corrected airborne GPS,2023-09-16,2023091601,-127.287,55.587,"[-127.287, 55.587]"
G43171,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G43171,Under Control,12.2,2023,2023-09-09,2193766,Non-corrected ground GPS,2023-09-08,2023090801,-123.615,53.548,"[-123.615, 53.548]"
R11968,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R11968,Out,2.2,2023,2023-08-07,2194128,Digitized from image,2023-08-07,2023080701,-125.902,54.277,"[-125.902, 54.277]"
V82991,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V82991,Out,18.3,2023,2023-09-19,2194250,Non-corrected airborne GPS,2023-09-18,2023091801,-125.79,49.873,"[-125.79, 49.873]"
R31228,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R31228,Out,34.5,2023,2023-07-10,2194157,Non-corrected airborne GPS,2023-07-08,2023070802,-127.162,54.698,"[-127.162, 54.698]"
R91715,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R91715,Out,8.9,2023,2023-07-27,2194191,Non-corrected airborne GPS,2023-07-27,2023072701,-130.211,58.987,"[-130.211, 58.987]"
G81492,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G81492,Out,11.2,2023,2023-07-17,2193877,Non-corrected ground GPS,2023-07-16,2023071601,-121.1,57.108,"[-121.1, 57.108]"
G80220,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G80220,Out,6422.2,2023,2023-05-13,2193863,Non-corrected airborne GPS,2023-05-13,2023051301,-120.049,56.294,"[-120.049, 56.294]"
K40420,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K40420,Out,2.0,2023,2023-06-30,2193966,Non-corrected ground GPS,2023-05-21,2023052101,-118.687,51.308,"[-118.687, 51.308]"
G90273,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G90273,Being Held,42838.5,2023,2023-09-19,2193889,Derived from satellite imagery,2023-07-19,2023071901,-121.904,58.004,"[-121.904, 58.004]"
R11238,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R11238,Under Control,358.8,2023,2023-07-20,2194113,Non-corrected airborne GPS,2023-07-19,2023071901,-126.173,54.083,"[-126.173, 54.083]"
R30084,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R30084,Out,3.6,2023,2023-04-26,2194150,Non-corrected ground GPS,2023-04-24,2023042401,-127.056,54.712,"[-127.056, 54.712]"
K51685,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K51685,Out,1.1,2023,2023-08-11,2193987,Non-corrected ground GPS,2023-07-15,2023071501,-119.62,49.451,"[-119.62, 49.451]"
R91184,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R91184,Out,2253.2,2023,2023-09-02,2194190,Non-corrected airborne GPS,2023-09-01,2023090101,-134.281,59.738,"[-134.281, 59.738]"
G90709,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G90709,Being Held,37793.9,2023,2023-07-26,2193894,Derived from satellite imagery,2023-07-26,2023072601,-123.425,59.755,"[-123.425, 59.755]"
G91133,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G91133,Out,2.1,2023,2023-07-07,2193905,Non-corrected ground GPS,2023-07-04,2023070401,-122.836,59.824,"[-122.836, 59.824]"
R11282,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R11282,Being Held,24810.9,2023,2023-09-04,2194117,Derived from satellite imagery,2023-09-04,2023090401,-125.642,53.499,"[-125.642, 53.499]"
K21633,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K21633,Under Control,45745.2,2023,2023-09-26,2193947,Non-corrected airborne GPS,2023-09-25,2023092501,-119.606,50.956,"[-119.606, 50.956]"
G11147,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G11147,Out,2.3,2023,2023-07-21,2193714,Non-corrected airborne GPS,2023-07-15,2023071501,-123.643,54.263,"[-123.643, 54.263]"
G51902,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G51902,Out,4.9,2023,2023-08-03,2193783,Non-corrected airborne GPS,2023-08-03,2023080301,-126.119,55.776,"[-126.119, 55.776]"
G90956,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G90956,Being Held,12107.2,2023,2023-07-15,2193900,Derived from satellite imagery,2023-07-15,2023071501,-126.71,59.555,"[-126.71, 59.555]"
VA1167,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=VA1167,Out,99.9,2023,2023-07-17,2194263,Non-corrected airborne GPS,2023-07-14,2023071401,-125.757,52.822,"[-125.757, 52.822]"
G73192,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G73192,Under Control,16.9,2023,2023-10-10,2193846,Non-corrected airborne GPS,2023-10-09,2023100901,-121.186,55.411,"[-121.186, 55.411]"
G41593,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G41593,Under Control,29.4,2023,2023-08-01,2193761,Processed IR image,2023-07-13,2023071301,-125.033,53.483,"[-125.033, 53.483]"
R11222,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R11222,Out,30.0,2023,2023-07-10,2194112,Non-corrected ground GPS,2023-07-10,2023071001,-126.145,54.048,"[-126.145, 54.048]"
G90266,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G90266,Out,14.3,2023,2023-05-15,2193888,Non-corrected ground GPS,2023-05-14,2023051401,-126.322,59.495,"[-126.322, 59.495]"
V53043,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V53043,Out,2.5,2023,2023-09-08,2194226,Non-corrected ground GPS,2023-09-07,2023090701,-123.951,49.872,"[-123.951, 49.872]"
G91494,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G91494,Being Held,6996.4,2023,2023-09-19,2193910,Derived from satellite imagery,2023-09-19,2023091901,-121.662,59.787,"[-121.662, 59.787]"
V13081,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V13081,Out,48.4,2023,2023-10-25,2194206,Non-corrected airborne GPS,2023-09-16,2023091601,-122.031,49.521,"[-122.031, 49.521]"
VA1638,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=VA1638,Out,3830.0,2023,2023-09-14,2194271,Hand sketch of any type,2023-09-13,2023091301,-126.406,52.71,"[-126.406, 52.71]"
G91467,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G91467,Being Held,888.0,2023,2023-09-02,2193909,Derived from satellite imagery,2023-09-02,2023090201,-122.16,59.277,"[-122.16, 59.277]"
C50100,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C50100,Out,209.4,2023,2023-05-01,2193689,Unknown,2023-04-30,2023043001,-123.166,52.039,"[-123.166, 52.039]"
G50912,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G50912,Being Held,816.9,2023,2023-07-21,2193771,Processed IR image,2023-07-21,2023072101,-126.38,55.77,"[-126.38, 55.77]"
K60634,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K60634,Out,7.6,2023,2023-06-12,2194001,Non-corrected ground GPS,2023-06-05,2023060501,-120.456,50.239,"[-120.456, 50.239]"
G11278,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G11278,Out,6.3,2023,2023-07-17,2193717,Non-corrected ground GPS,2023-07-14,2023071401,-120.971,53.67,"[-120.971, 53.67]"
VA2752,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=VA2752,Out,328.8,2023,2023-09-02,2194277,Non-corrected airborne GPS,2023-09-01,2023090101,-126.191,52.821,"[-126.191, 52.821]"
G90292,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G90292,Being Held,21056.2,2023,2023-07-09,2193891,Derived from satellite imagery,2023-07-09,2023070901,-123.44,58.049,"[-123.44, 58.049]"
R11378,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R11378,Under Control,373.6,2023,2023-07-26,2194118,Non-corrected airborne GPS,2023-07-26,2023072601,-125.283,54.349,"[-125.283, 54.349]"
K42897,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K42897,Out,1.7,2023,2023-09-19,2193980,Hand sketch of any type,2023-09-19,2023091901,-119.087,50.451,"[-119.087, 50.451]"
K71705,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K71705,Out,5021.6,2023,2023-08-28,2194022,Digitized other,2023-08-28,2023082801,-121.814,50.293,"[-121.814, 50.293]"
V10313,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V10313,Out,19.1,2023,2023-05-19,2194194,Non-corrected ground GPS,2023-05-18,2023051801,-122.219,49.302,"[-122.219, 49.302]"
VA1335,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=VA1335,Out,2337.6,2023,2023-09-14,2194266,Hand sketch of any type,2023-09-13,2023091301,-126.631,52.805,"[-126.631, 52.805]"
V80320,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V80320,Out,4.3,2023,2023-05-19,2194237,Non-corrected ground GPS,2023-05-16,2023051601,-125.567,50.614,"[-125.567, 50.614]"
G41208,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G41208,Out,8.1,2023,2023-07-11,2193749,Non-corrected ground GPS,2023-07-11,2023071101,-125.116,54.118,"[-125.116, 54.118]"
K20006,JA70003000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K20006,Out,16.0,2023,2023-05-11,2193929,Non-corrected ground GPS,2023-04-04,2023040401,-121.296,50.564,"[-121.296, 50.564]"
